user_id,item_id,rating,title
406,150,4,Swingers (1996)
435,405,4,Mission: Impossible (1996)
712,172,5,"Empire Strikes Back, The (1980)"
502,313,4,Titanic (1997)
642,407,5,Spy Hard (1996)
582,125,3,Phenomenon (1996)
894,1462,3,"Thieves (Voleurs, Les) (1996)"
199,751,3,Tomorrow Never Dies (1997)
733,283,3,Emma (1996)
668,328,4,Conspiracy Theory (1997)
759,405,4,Mission: Impossible (1996)
45,845,4,That Thing You Do! (1996)
758,384,5,Naked Gun 33 1/3: The Final Insult (1994)
11,88,3,Sleepless in Seattle (1993)
738,47,3,Ed Wood (1994)
620,676,3,"Crucible, The (1996)"
779,258,5,Contact (1997)
805,229,2,Star Trek III: The Search for Spock (1984)
189,511,4,Lawrence of Arabia (1962)
588,210,4,Indiana Jones and the Last Crusade (1989)
267,157,5,Platoon (1986)
771,15,5,Mr. Holland's Opus (1995)
870,96,4,Terminator 2: Judgment Day (1991)
673,528,5,"Killing Fields, The (1984)"
865,121,1,Independence Day (ID4) (1996)
568,303,4,Ulee's Gold (1997)
225,482,5,Some Like It Hot (1959)
892,229,3,Star Trek III: The Search for Spock (1984)
864,202,5,Groundhog Day (1993)
796,747,4,Benny & Joon (1993)
499,898,4,"Postman, The (1997)"
801,301,5,In & Out (1997)
796,180,2,Apocalypse Now (1979)
363,148,3,"Ghost and the Darkness, The (1996)"
458,527,2,Gandhi (1982)
222,457,1,Free Willy 3: The Rescue (1997)
806,952,2,Blue in the Face (1995)
201,29,3,Batman Forever (1995)
534,125,3,Phenomenon (1996)
368,447,1,Carrie (1976)
894,1251,4,A Chef in Love (1996)
316,127,2,"Godfather, The (1972)"
804,71,4,"Lion King, The (1994)"
308,47,4,Ed Wood (1994)
886,1170,3,Spanking the Monkey (1994)
416,924,5,White Squall (1996)
881,400,2,"Little Rascals, The (1994)"
640,926,3,Down Periscope (1996)
532,1136,2,Ghosts of Mississippi (1996)
265,815,3,One Fine Day (1996)
543,357,4,One Flew Over the Cuckoo's Nest (1975)
896,770,5,Devil in a Blue Dress (1995)
784,258,5,Contact (1997)
782,1144,3,"Quiet Room, The (1996)"
936,9,4,Dead Man Walking (1995)
805,323,5,Dante's Peak (1997)
804,282,4,"Time to Kill, A (1996)"
727,168,5,Monty Python and the Holy Grail (1974)
763,941,3,With Honors (1994)
918,962,4,Ruby in Paradise (1993)
189,659,4,Arsenic and Old Lace (1944)
108,281,4,"River Wild, The (1994)"
437,189,2,"Grand Day Out, A (1992)"
864,106,3,Diabolique (1996)
712,794,4,It Could Happen to You (1994)
913,173,5,"Princess Bride, The (1987)"
782,358,4,Spawn (1997)
757,230,4,Star Trek IV: The Voyage Home (1986)
769,111,5,"Truth About Cats & Dogs, The (1996)"
766,1021,2,8 1/2 (1963)
921,133,5,Gone with the Wind (1939)
201,201,4,Evil Dead II (1987)
682,395,3,Robin Hood: Men in Tights (1993)
643,665,3,Alien 3 (1992)
308,1147,4,My Family (1995)
754,922,3,Dead Man (1995)
541,111,1,"Truth About Cats & Dogs, The (1996)"
154,185,5,Psycho (1960)
912,168,5,Monty Python and the Holy Grail (1974)
393,282,4,"Time to Kill, A (1996)"
724,995,1,"Kiss Me, Guido (1997)"
627,655,4,Stand by Me (1986)
643,246,5,Chasing Amy (1997)
805,190,5,Henry V (1989)
143,258,3,Contact (1997)
942,303,4,Ulee's Gold (1997)
112,258,3,Contact (1997)
274,744,5,Michael Collins (1996)
753,657,5,"Manchurian Candidate, The (1962)"
806,222,4,Star Trek: First Contact (1996)
749,271,5,Starship Troopers (1997)
752,302,5,L.A. Confidential (1997)
877,333,4,"Game, The (1997)"
751,310,3,"Rainmaker, The (1997)"
887,1413,4,Street Fighter (1994)
406,285,5,Secrets & Lies (1996)
816,687,2,McHale's Navy (1997)
919,676,4,"Crucible, The (1996)"
897,840,3,Last Man Standing (1996)
766,28,5,Apollo 13 (1995)
271,100,5,Fargo (1996)
712,67,3,Ace Ventura: Pet Detective (1994)
7,265,5,"Hunt for Red October, The (1990)"
764,275,4,Sense and Sensibility (1995)
381,120,1,Striptease (1996)
847,301,5,In & Out (1997)
13,767,1,"Addiction, The (1995)"
586,217,5,Bram Stoker's Dracula (1992)
496,168,3,Monty Python and the Holy Grail (1974)
854,100,5,Fargo (1996)
932,778,4,Don Juan DeMarco (1995)
733,13,3,Mighty Aphrodite (1995)
7,275,4,Sense and Sensibility (1995)
402,168,5,Monty Python and the Holy Grail (1974)
269,1074,1,Reality Bites (1994)
890,214,4,Pink Floyd - The Wall (1982)
308,1074,3,Reality Bites (1994)
815,158,2,Weekend at Bernie's (1989)
730,322,1,Murder at 1600 (1997)
804,199,5,"Bridge on the River Kwai, The (1957)"
642,795,4,Richie Rich (1994)
675,303,5,Ulee's Gold (1997)
850,28,5,Apollo 13 (1995)
913,741,4,"Last Supper, The (1995)"
709,318,5,Schindler's List (1993)
537,184,3,Army of Darkness (1993)
815,203,4,Unforgiven (1992)
505,97,4,Dances with Wolves (1990)
848,214,5,Pink Floyd - The Wall (1982)
880,99,3,Snow White and the Seven Dwarfs (1937)
279,1288,4,Denise Calls Up (1995)
650,928,2,"Craft, The (1996)"
797,990,2,Anna Karenina (1997)
933,241,2,"Last of the Mohicans, The (1992)"
746,82,4,Jurassic Park (1993)
455,662,4,Somewhere in Time (1980)
429,772,3,Kids (1995)
786,111,5,"Truth About Cats & Dogs, The (1996)"
379,709,5,Strictly Ballroom (1992)
927,158,2,Weekend at Bernie's (1989)
130,96,5,Terminator 2: Judgment Day (1991)
692,194,4,"Sting, The (1973)"
893,849,3,Days of Thunder (1990)
345,54,3,Outbreak (1995)
525,676,2,"Crucible, The (1996)"
641,23,5,Taxi Driver (1976)
342,89,3,Blade Runner (1982)
608,507,3,"Streetcar Named Desire, A (1951)"
634,323,4,Dante's Peak (1997)
807,699,4,Little Women (1994)
868,90,3,So I Married an Axe Murderer (1993)
724,258,4,Contact (1997)
504,382,4,"Adventures of Priscilla, Queen of the Desert, The (1994)"
764,1284,3,Before and After (1996)
442,1170,4,Spanking the Monkey (1994)
892,615,5,"39 Steps, The (1935)"
903,529,4,My Life as a Dog (Mitt liv som hund) (1985)
326,447,4,Carrie (1976)
727,90,3,So I Married an Axe Murderer (1993)
393,304,4,Fly Away Home (1996)
386,118,3,Twister (1996)
843,667,2,Audrey Rose (1977)
934,949,3,How to Make an American Quilt (1995)
354,165,4,Jean de Florette (1986)
826,99,3,Snow White and the Seven Dwarfs (1937)
516,204,4,Back to the Future (1985)
805,866,1,Michael (1996)
889,151,3,Willy Wonka and the Chocolate Factory (1971)
640,540,3,Money Train (1995)
796,230,5,Star Trek IV: The Voyage Home (1986)
825,827,4,Daylight (1996)
798,143,5,"Sound of Music, The (1965)"
497,216,3,When Harry Met Sally... (1989)
923,334,5,U Turn (1997)
128,462,4,Like Water For Chocolate (Como agua para chocolate) (1992)
738,168,3,Monty Python and the Holy Grail (1974)
749,635,1,"Fog, The (1980)"
790,405,3,Mission: Impossible (1996)
650,235,3,Mars Attacks! (1996)
534,25,5,"Birdcage, The (1996)"
748,709,4,Strictly Ballroom (1992)
836,56,4,Pulp Fiction (1994)
503,1009,2,Stealing Beauty (1996)
741,17,2,From Dusk Till Dawn (1996)
389,664,4,"Paris, Texas (1984)"
330,284,5,Tin Cup (1996)
864,317,4,In the Name of the Father (1993)
723,258,4,Contact (1997)
766,265,3,"Hunt for Red October, The (1990)"
865,117,2,"Rock, The (1996)"
450,1107,4,Beyond Rangoon (1995)
943,124,3,Lone Star (1996)
459,98,5,"Silence of the Lambs, The (1991)"
911,969,5,Winnie the Pooh and the Blustery Day (1968)
670,191,4,Amadeus (1984)
756,1060,4,"Adventures of Pinocchio, The (1996)"
847,96,4,Terminator 2: Judgment Day (1991)
758,355,4,Sphere (1998)
503,221,5,Breaking the Waves (1996)
697,343,4,Alien: Resurrection (1997)
838,289,5,Evita (1996)
727,164,5,"Abyss, The (1989)"
756,591,4,Primal Fear (1996)
833,656,4,M (1931)
629,273,2,Heat (1995)
385,488,5,Sunset Blvd. (1950)
868,187,4,"Godfather: Part II, The (1974)"
618,709,2,Strictly Ballroom (1992)
652,125,2,Phenomenon (1996)
1,217,3,Bram Stoker's Dracula (1992)
326,90,1,So I Married an Axe Murderer (1993)
234,148,3,"Ghost and the Darkness, The (1996)"
655,930,2,Chain Reaction (1996)
60,1122,5,They Made Me a Criminal (1939)
752,307,5,"Devil's Advocate, The (1997)"
328,751,3,Tomorrow Never Dies (1997)
467,293,4,Donnie Brasco (1997)
521,679,3,Conan the Barbarian (1981)
758,39,2,Strange Days (1995)
57,195,3,"Terminator, The (1984)"
716,134,5,Citizen Kane (1941)
757,550,3,Die Hard: With a Vengeance (1995)
308,180,5,Apocalypse Now (1979)
851,748,3,"Saint, The (1997)"
758,31,3,Crimson Tide (1995)
712,50,4,Star Wars (1977)
868,410,3,Kingpin (1996)
601,178,4,12 Angry Men (1957)
617,423,1,E.T. the Extra-Terrestrial (1982)
327,778,3,Don Juan DeMarco (1995)
291,97,4,Dances with Wolves (1990)
577,403,4,Batman (1989)
798,996,3,"Big Green, The (1995)"
886,179,2,"Clockwork Orange, A (1971)"
374,179,1,"Clockwork Orange, A (1971)"
567,96,4,Terminator 2: Judgment Day (1991)
473,1143,4,Hard Eight (1996)
572,222,2,Star Trek: First Contact (1996)
780,659,4,Arsenic and Old Lace (1944)
606,118,4,Twister (1996)
488,153,2,"Fish Called Wanda, A (1988)"
476,780,3,Dumb & Dumber (1994)
576,208,3,Young Frankenstein (1974)
680,242,4,Kolya (1996)
637,282,3,"Time to Kill, A (1996)"
733,258,3,Contact (1997)
796,106,2,Diabolique (1996)
106,100,3,Fargo (1996)
848,517,5,Manhattan (1979)
429,358,3,Spawn (1997)
717,24,2,Rumble in the Bronx (1995)
894,258,4,Contact (1997)
839,742,3,Ransom (1996)
450,260,2,Event Horizon (1997)
406,806,4,Menace II Society (1993)
463,539,1,Mouse Hunt (1997)
512,1238,4,Full Speed (1996)
599,278,3,Bed of Roses (1996)
58,134,5,Citizen Kane (1941)
268,127,4,"Godfather, The (1972)"
314,1145,4,Blue Chips (1994)
673,286,4,"English Patient, The (1996)"
617,234,3,Jaws (1975)
885,71,4,"Lion King, The (1994)"
726,898,2,"Postman, The (1997)"
532,8,5,Babe (1995)
749,300,4,Air Force One (1997)
655,963,3,Some Folks Call It a Sling Blade (1993)
294,257,3,Men in Black (1997)
653,679,2,Conan the Barbarian (1981)
804,824,3,"Great White Hype, The (1996)"
442,181,4,Return of the Jedi (1983)
830,449,2,Star Trek: The Motion Picture (1979)
339,1240,5,Ghost in the Shell (Kokaku kidotai) (1995)
92,558,3,Heavenly Creatures (1994)
882,172,5,"Empire Strikes Back, The (1980)"
286,1060,5,"Adventures of Pinocchio, The (1996)"
796,467,3,"Bronx Tale, A (1993)"
497,151,3,Willy Wonka and the Chocolate Factory (1971)
788,132,5,"Wizard of Oz, The (1939)"
798,400,3,"Little Rascals, The (1994)"
470,305,4,"Ice Storm, The (1997)"
796,831,2,Escape from L.A. (1996)
833,122,2,"Cable Guy, The (1996)"
786,176,4,Aliens (1986)
602,259,4,George of the Jungle (1997)
851,330,3,187 (1997)
526,260,1,Event Horizon (1997)
570,271,4,Starship Troopers (1997)
934,663,5,Being There (1979)
607,137,4,Big Night (1996)
788,582,4,"Piano, The (1993)"
233,528,5,"Killing Fields, The (1984)"
899,658,2,Pump Up the Volume (1990)
840,671,3,Bride of Frankenstein (1935)
496,155,1,Dirty Dancing (1987)
889,235,3,Mars Attacks! (1996)
934,605,4,Meet Me in St. Louis (1944)
159,125,5,Phenomenon (1996)
780,385,4,True Lies (1994)
406,130,3,Kansas City (1996)
774,178,4,12 Angry Men (1957)
467,127,5,"Godfather, The (1972)"
419,174,5,Raiders of the Lost Ark (1981)
653,293,3,Donnie Brasco (1997)
918,495,3,Around the World in 80 Days (1956)
641,657,4,"Manchurian Candidate, The (1962)"
592,9,5,Dead Man Walking (1995)
503,190,5,Henry V (1989)
892,570,3,Wyatt Earp (1994)
709,97,5,Dances with Wolves (1990)
711,433,4,Heathers (1989)
932,218,3,Cape Fear (1991)
385,497,5,Bringing Up Baby (1938)
162,55,3,"Professional, The (1994)"
727,250,5,"Fifth Element, The (1997)"
787,258,5,Contact (1997)
83,127,4,"Godfather, The (1972)"
463,591,4,Primal Fear (1996)
901,419,5,Mary Poppins (1964)
650,117,4,"Rock, The (1996)"
936,475,5,Trainspotting (1996)
95,855,3,Diva (1981)
487,568,4,Speed (1994)
492,650,2,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
490,1383,1,"Second Jungle Book: Mowgli & Baloo, The (1997)"
883,693,4,Casino (1995)
807,550,5,Die Hard: With a Vengeance (1995)
239,463,5,"Secret of Roan Inish, The (1994)"
727,219,3,"Nightmare on Elm Street, A (1984)"
751,313,2,Titanic (1997)
860,272,3,Good Will Hunting (1997)
192,269,3,"Full Monty, The (1997)"
436,747,5,Benny & Joon (1993)
796,432,2,Fantasia (1940)
705,142,2,Bedknobs and Broomsticks (1971)
882,118,4,Twister (1996)
940,628,4,Sleepers (1996)
863,262,3,In the Company of Men (1997)
655,220,2,"Mirror Has Two Faces, The (1996)"
776,282,3,"Time to Kill, A (1996)"
934,56,5,Pulp Fiction (1994)
390,754,4,Red Corner (1997)
894,1501,4,Prisoner of the Mountains (Kavkazsky Plennik) (1996)
828,327,4,Cop Land (1997)
705,597,4,Eraser (1996)
271,178,3,12 Angry Men (1957)
624,1289,3,Jack and Sarah (1995)
851,841,3,"Glimmer Man, The (1996)"
557,165,5,Jean de Florette (1986)
303,1228,2,Under Siege 2: Dark Territory (1995)
387,531,3,Shine (1996)
647,1263,3,Foxfire (1996)
417,405,3,Mission: Impossible (1996)
781,289,3,Evita (1996)
718,121,4,Independence Day (ID4) (1996)
405,425,2,Bob Roberts (1992)
279,1070,3,Living in Oblivion (1995)
790,250,5,"Fifth Element, The (1997)"
875,64,5,"Shawshank Redemption, The (1994)"
846,404,4,Pinocchio (1940)
698,479,2,Vertigo (1958)
159,293,4,Donnie Brasco (1997)
210,121,4,Independence Day (ID4) (1996)
804,415,3,"Apple Dumpling Gang, The (1975)"
592,680,1,Kull the Conqueror (1997)
650,135,4,2001: A Space Odyssey (1968)
144,58,3,Quiz Show (1994)
648,713,2,Othello (1995)
880,770,4,Devil in a Blue Dress (1995)
504,834,2,Halloween: The Curse of Michael Myers (1995)
654,87,4,Searching for Bobby Fischer (1993)
595,111,4,"Truth About Cats & Dogs, The (1996)"
342,114,5,Wallace & Gromit: The Best of Aardman Animation (1996)
479,32,3,Crumb (1994)
655,741,3,"Last Supper, The (1995)"
760,873,4,Picture Perfect (1997)
655,218,3,Cape Fear (1991)
277,100,4,Fargo (1996)
457,210,5,Indiana Jones and the Last Crusade (1989)
763,432,5,Fantasia (1940)
145,1033,1,Homeward Bound II: Lost in San Francisco (1996)
374,1322,3,Metisse (Café au Lait) (1993)
764,64,5,"Shawshank Redemption, The (1994)"
846,732,4,Dave (1993)
243,26,3,"Brothers McMullen, The (1995)"
634,281,4,"River Wild, The (1994)"
437,153,5,"Fish Called Wanda, A (1988)"
588,542,3,Pocahontas (1995)
476,451,3,Grease (1978)
747,462,5,Like Water For Chocolate (Como agua para chocolate) (1992)
498,190,4,Henry V (1989)
815,419,3,Mary Poppins (1964)
795,231,4,Batman Returns (1992)
95,739,3,Pretty Woman (1990)
340,95,5,Aladdin (1992)
711,380,3,Star Trek: Generations (1994)
766,630,3,"Great Race, The (1965)"
796,250,5,"Fifth Element, The (1997)"
871,183,3,Alien (1979)
672,515,5,"Boot, Das (1981)"
897,68,5,"Crow, The (1994)"
900,618,4,Picnic (1955)
810,338,4,Bean (1997)
193,715,3,To Die For (1995)
506,705,5,Singin' in the Rain (1952)
130,820,5,Space Jam (1996)
826,91,4,"Nightmare Before Christmas, The (1993)"
702,688,1,Leave It to Beaver (1997)
506,174,5,Raiders of the Lost Ark (1981)
363,302,5,L.A. Confidential (1997)
938,15,2,Mr. Holland's Opus (1995)
694,318,5,Schindler's List (1993)
804,7,4,Twelve Monkeys (1995)
536,80,2,Hot Shots! Part Deux (1993)
907,98,5,"Silence of the Lambs, The (1991)"
710,656,5,M (1931)
806,789,4,Swimming with Sharks (1995)
774,94,2,Home Alone (1990)
450,1197,3,"Family Thing, A (1996)"
778,79,3,"Fugitive, The (1993)"
739,498,4,"African Queen, The (1951)"
789,248,3,Grosse Pointe Blank (1997)
173,262,4,In the Company of Men (1997)
493,89,4,Blade Runner (1982)
826,1,4,Toy Story (1995)
890,1149,5,Walkabout (1971)
199,243,1,Jungle2Jungle (1997)
825,687,5,McHale's Navy (1997)
425,233,2,Under Siege (1992)
487,1314,1,Surviving the Game (1994)
122,127,5,"Godfather, The (1972)"
555,319,5,Everyone Says I Love You (1996)
234,513,5,"Third Man, The (1949)"
747,529,5,My Life as a Dog (Mitt liv som hund) (1985)
758,1074,1,Reality Bites (1994)
429,999,2,Clean Slate (1994)
625,176,4,Aliens (1986)
821,121,3,Independence Day (ID4) (1996)
592,568,5,Speed (1994)
552,121,4,Independence Day (ID4) (1996)
524,739,2,Pretty Woman (1990)
882,566,4,Clear and Present Danger (1994)
846,29,2,Batman Forever (1995)
649,121,2,Independence Day (ID4) (1996)
406,709,5,Strictly Ballroom (1992)
437,139,3,"Love Bug, The (1969)"
2,288,3,Scream (1996)
848,650,4,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
842,313,4,Titanic (1997)
731,485,4,My Fair Lady (1964)
568,653,4,Touch of Evil (1958)
534,1215,3,Barb Wire (1996)
109,175,1,Brazil (1985)
621,783,3,Milk Money (1994)
761,123,3,"Frighteners, The (1996)"
747,1497,4,"Line King: Al Hirschfeld, The (1996)"
795,319,4,Everyone Says I Love You (1996)
896,405,2,Mission: Impossible (1996)
169,606,5,All About Eve (1950)
802,379,4,Tales From the Crypt Presents: Demon Knight (1995)
726,833,5,Bulletproof (1996)
456,289,4,Evita (1996)
737,192,5,Raging Bull (1980)
728,1355,4,Infinity (1996)
723,172,4,"Empire Strikes Back, The (1980)"
203,477,4,Matilda (1996)
606,591,3,Primal Fear (1996)
486,289,3,Evita (1996)
460,1011,4,2 Days in the Valley (1996)
804,720,3,First Knight (1995)
880,128,3,Supercop (1992)
59,285,4,Secrets & Lies (1996)
770,813,5,"Celluloid Closet, The (1995)"
867,431,4,Highlander (1986)
291,747,4,Benny & Joon (1993)
374,1093,2,Live Nude Girls (1995)
346,515,5,"Boot, Das (1981)"
883,748,5,"Saint, The (1997)"
276,109,4,Mystery Science Theater 3000: The Movie (1996)
452,275,4,Sense and Sensibility (1995)
716,121,5,Independence Day (ID4) (1996)
846,127,5,"Godfather, The (1972)"
761,458,1,Nixon (1995)
189,531,3,Shine (1996)
682,1225,4,Angus (1995)
499,165,5,Jean de Florette (1986)
772,315,5,Apt Pupil (1998)
339,504,5,Bonnie and Clyde (1967)
936,1097,5,"Hate (Haine, La) (1995)"
164,826,4,"Phantom, The (1996)"
561,88,2,Sleepless in Seattle (1993)
943,94,4,Home Alone (1990)
919,1277,4,Set It Off (1996)
715,208,3,Young Frankenstein (1974)
921,96,4,Terminator 2: Judgment Day (1991)
728,237,4,Jerry Maguire (1996)
802,681,4,Wishmaster (1997)
600,720,3,First Knight (1995)
894,306,4,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
655,1174,3,Caught (1996)
485,242,5,Kolya (1996)
839,93,4,Welcome to the Dollhouse (1995)
659,705,5,Singin' in the Rain (1952)
45,181,4,Return of the Jedi (1983)
533,393,4,Mrs. Doubtfire (1993)
881,323,2,Dante's Peak (1997)
671,810,2,"Shadow, The (1994)"
712,376,3,Houseguest (1994)
730,269,5,"Full Monty, The (1997)"
932,676,4,"Crucible, The (1996)"
279,449,3,Star Trek: The Motion Picture (1979)
654,118,2,Twister (1996)
234,661,5,High Noon (1952)
939,326,5,G.I. Jane (1997)
757,96,4,Terminator 2: Judgment Day (1991)
144,235,1,Mars Attacks! (1996)
749,650,3,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
452,265,3,"Hunt for Red October, The (1990)"
378,225,3,101 Dalmatians (1996)
661,756,3,Father of the Bride Part II (1995)
44,419,4,Mary Poppins (1964)
901,89,3,Blade Runner (1982)
778,249,3,Austin Powers: International Man of Mystery (1997)
533,550,4,Die Hard: With a Vengeance (1995)
671,838,3,In the Line of Duty 2 (1987)
916,56,5,Pulp Fiction (1994)
555,50,5,Star Wars (1977)
456,209,3,This Is Spinal Tap (1984)
853,877,2,Excess Baggage (1997)
612,147,4,"Long Kiss Goodnight, The (1996)"
727,552,2,Species (1995)
655,650,3,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
222,174,5,Raiders of the Lost Ark (1981)
409,171,4,Delicatessen (1991)
864,568,4,Speed (1994)
496,1157,1,"Relic, The (1997)"
243,1115,3,Twelfth Night (1996)
733,1047,2,Multiplicity (1996)
608,479,5,Vertigo (1958)
846,401,5,"Brady Bunch Movie, The (1995)"
497,946,4,"Fox and the Hound, The (1981)"
771,274,4,Sabrina (1995)
554,735,3,Philadelphia (1993)
387,567,2,Wes Craven's New Nightmare (1994)
813,310,4,"Rainmaker, The (1997)"
577,1054,3,Mr. Wrong (1996)
628,332,5,Kiss the Girls (1997)
95,49,3,I.Q. (1994)
611,353,3,Deep Rising (1998)
497,433,3,Heathers (1989)
429,307,3,"Devil's Advocate, The (1997)"
417,210,3,Indiana Jones and the Last Crusade (1989)
894,299,3,Hoodlum (1997)
234,367,4,Clueless (1995)
279,1224,3,"Scout, The (1994)"
774,29,1,Batman Forever (1995)
871,549,3,Rob Roy (1995)
537,732,3,Dave (1993)
463,276,3,Leaving Las Vegas (1995)
177,327,3,Cop Land (1997)
670,1099,3,"Red Firecracker, Green Firecracker (1994)"
650,1135,2,"Doors, The (1991)"
838,56,5,Pulp Fiction (1994)
663,210,3,Indiana Jones and the Last Crusade (1989)
929,185,5,Psycho (1960)
843,485,2,My Fair Lady (1964)
450,588,4,Beauty and the Beast (1991)
747,162,5,On Golden Pond (1981)
279,2,4,GoldenEye (1995)
244,276,5,Leaving Las Vegas (1995)
405,182,1,GoodFellas (1990)
805,123,4,"Frighteners, The (1996)"
44,523,4,Cool Hand Luke (1967)
764,22,4,Braveheart (1995)
617,855,3,Diva (1981)
830,204,3,Back to the Future (1985)
244,528,3,"Killing Fields, The (1984)"
940,9,3,Dead Man Walking (1995)
655,7,3,Twelve Monkeys (1995)
450,546,4,Broken Arrow (1996)
674,255,4,My Best Friend's Wedding (1997)
190,327,2,Cop Land (1997)
13,779,3,Drop Zone (1994)
611,311,4,"Wings of the Dove, The (1997)"
185,258,4,Contact (1997)
773,1069,4,Amateur (1994)
773,216,4,When Harry Met Sally... (1989)
233,647,5,Ran (1985)
586,393,3,Mrs. Doubtfire (1993)
484,566,4,Clear and Present Danger (1994)
903,696,3,City Hall (1996)
592,1071,4,Party Girl (1995)
483,510,3,"Magnificent Seven, The (1954)"
909,744,3,Michael Collins (1996)
708,742,1,Ransom (1996)
779,926,4,Down Periscope (1996)
926,289,3,Evita (1996)
471,393,5,Mrs. Doubtfire (1993)
694,527,5,Gandhi (1982)
784,326,5,G.I. Jane (1997)
7,415,2,"Apple Dumpling Gang, The (1975)"
537,1194,3,Once Were Warriors (1994)
939,818,3,Girl 6 (1996)
891,313,5,Titanic (1997)
618,550,3,Die Hard: With a Vengeance (1995)
627,402,3,Ghost (1990)
194,435,4,Butch Cassidy and the Sundance Kid (1969)
532,1199,3,Cemetery Man (Dellamorte Dellamore) (1994)
68,181,5,Return of the Jedi (1983)
541,73,4,Maverick (1994)
877,328,2,Conspiracy Theory (1997)
655,219,2,"Nightmare on Elm Street, A (1984)"
75,117,4,"Rock, The (1996)"
495,491,5,"Adventures of Robin Hood, The (1938)"
291,125,4,Phenomenon (1996)
693,130,1,Kansas City (1996)
862,928,4,"Craft, The (1996)"
929,32,3,Crumb (1994)
749,136,5,Mr. Smith Goes to Washington (1939)
916,578,1,Demolition Man (1993)
299,597,3,Eraser (1996)
782,1252,3,"Contempt (Mépris, Le) (1963)"
867,64,5,"Shawshank Redemption, The (1994)"
537,314,1,3 Ninjas: High Noon At Mega Mountain (1998)
758,536,2,Ponette (1996)
291,151,5,Willy Wonka and the Chocolate Factory (1971)
561,462,3,Like Water For Chocolate (Como agua para chocolate) (1992)
425,1222,2,Judgment Night (1993)
650,29,2,Batman Forever (1995)
247,58,4,Quiz Show (1994)
756,159,4,Basic Instinct (1992)
181,473,2,James and the Giant Peach (1996)
682,298,4,Face/Off (1997)
299,856,3,Night on Earth (1991)
429,443,4,"Birds, The (1963)"
923,763,4,Happy Gilmore (1996)
880,180,5,Apocalypse Now (1979)
682,583,2,Romeo Is Bleeding (1993)
766,181,4,Return of the Jedi (1983)
586,177,3,"Good, The Bad and The Ugly, The (1966)"
650,100,4,Fargo (1996)
786,416,4,Old Yeller (1957)
774,182,4,GoodFellas (1990)
943,281,4,"River Wild, The (1994)"
72,198,5,Nikita (La Femme Nikita) (1990)
829,509,5,My Left Foot (1989)
891,286,5,"English Patient, The (1996)"
104,222,3,Star Trek: First Contact (1996)
526,248,4,Grosse Pointe Blank (1997)
812,289,1,Evita (1996)
803,306,4,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
290,566,3,Clear and Present Danger (1994)
830,203,4,Unforgiven (1992)
840,949,4,How to Make an American Quilt (1995)
445,546,2,Broken Arrow (1996)
564,127,4,"Godfather, The (1972)"
798,49,4,I.Q. (1994)
773,187,5,"Godfather: Part II, The (1974)"
916,217,4,Bram Stoker's Dracula (1992)
263,322,3,Murder at 1600 (1997)
605,408,5,"Close Shave, A (1995)"
99,276,2,Leaving Las Vegas (1995)
451,304,3,Fly Away Home (1996)
381,96,5,Terminator 2: Judgment Day (1991)
840,640,3,"Cook the Thief His Wife & Her Lover, The (1989)"
424,990,5,Anna Karenina (1997)
770,334,5,U Turn (1997)
936,1344,5,"Story of Xinghua, The (1993)"
778,82,3,Jurassic Park (1993)
1,58,4,Quiz Show (1994)
797,1254,2,Gone Fishin' (1997)
756,289,4,Evita (1996)
62,546,4,Broken Arrow (1996)
851,1094,1,"Thin Line Between Love and Hate, A (1996)"
645,435,4,Butch Cassidy and the Sundance Kid (1969)
776,5,4,Copycat (1995)
207,428,4,Harold and Maude (1971)
262,567,1,Wes Craven's New Nightmare (1994)
610,133,4,Gone with the Wind (1939)
833,445,4,"Body Snatcher, The (1945)"
886,715,1,To Die For (1995)
13,810,5,"Shadow, The (1994)"
790,664,3,"Paris, Texas (1984)"
738,636,3,Escape from New York (1981)
447,508,3,"People vs. Larry Flynt, The (1996)"
823,478,4,"Philadelphia Story, The (1940)"
640,691,4,Dark City (1998)
766,432,3,Fantasia (1940)
152,367,3,Clueless (1995)
379,526,4,Ben-Hur (1959)
399,526,3,Ben-Hur (1959)
924,82,4,Jurassic Park (1993)
836,603,5,Rear Window (1954)
626,681,1,Wishmaster (1997)
648,90,3,So I Married an Axe Murderer (1993)
642,398,2,Super Mario Bros. (1993)
347,284,3,Tin Cup (1996)
715,462,4,Like Water For Chocolate (Como agua para chocolate) (1992)
790,1025,1,Fire Down Below (1997)
560,405,4,Mission: Impossible (1996)
829,70,4,Four Weddings and a Funeral (1994)
379,175,5,Brazil (1985)
881,195,4,"Terminator, The (1984)"
553,525,4,"Big Sleep, The (1946)"
405,357,5,One Flew Over the Cuckoo's Nest (1975)
796,39,3,Strange Days (1995)
363,455,5,Jackie Chan's First Strike (1996)
840,134,3,Citizen Kane (1941)
870,77,3,"Firm, The (1993)"
776,514,5,Annie Hall (1977)
921,395,3,Robin Hood: Men in Tights (1993)
738,147,3,"Long Kiss Goodnight, The (1996)"
